Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Regal Nissan,1090 Holcomb Bridge Rd,,Roswell,GA,30076,,770-998-8686,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,34.02183,-84.32811,2024-02-12,39992,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan South Union City,4080 Jonesboro Rd,,Union City,GA,30291,,,E,,Public - Call ahead,Dealership business hours; contact 770-964-4900 for more information,,,,,,1,1,,Non-Networked,,200-8,33.56458,-84.52177,2024-02-12,39993,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Five Star Nissan,839 Warren Dr,,Warner Robins,GA,31088,,478-987-5030,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,32.555572,-83.66552,2024-02-12,39994,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Jim Ellis Chevrolet,5900 Peachtree Industrial Blvd,"South of I-285 on west side of Peachtree Industrial Blvd, located near the sales department",Atlanta,GA,30341,,,E,,Public - Call ahead,9am-8pm M-Sat; for Volt use only,,,,,,6,1,,Non-Networked,,GPS,33.90999,-84.2914,2024-01-09,40790,2024-01-31 22:07:01 UTC,P,,,2011-07-27,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,SOLAR,true,,,,,,,,LD,false,
ELEC,Net Zero USA,7565 Industrial Ct,McFarland & Atlanta Highway,Alpharetta,GA,30004,,770-754-0200,E,,Public - Call ahead,8:30am-5:30pm M-Sat,,,,,,1,,,Non-Networked,,200-9,34.138312,-84.251109,2023-08-10,42032,2024-01-31 22:07:01 UTC,P,,,2011-12-05,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARKING_LOT,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,,false,
CNG,US Energy - American Fueling Systems,4420 Buford Hwy NE,1 mile inside I-285,Chamblee,GA,30341,,770-399-7800,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Wright_Exp,,Q,3600,,,,,,,200-9,33.873935,-84.297481,2024-07-11,43705,2025-02-12 00:16:32 UTC,P,,,2012-09-20,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,4,,600,60000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,,
CNG,City of Statesboro,5 Braswell St,10 miles off I-16.,Statesboro,GA,30458,,,E,,Private,,,,B,3600,,,,,,,200-8,32.4565,-81.769979,2025-01-13,43708,2025-02-12 00:16:32 UTC,P,,,2016-12-31,,HD,,,,US,,,,Privé,,private,,,MUNI_GOV,1,,,,,,,,,,,B,3600,HD,,,,,,,,,,,HD,,
ELEC,Carriage Nissan,2400 Browns Bridge Rd,,Gainesville,GA,30504,,770-532-6335,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,34.275207,-83.85946,2024-02-12,43839,2025-02-12 00:16:32 UTC,P,,,2011-03-01,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Town Center Nissan,2310 Barrett Lakes Blvd N,,Kennesaw,GA,30144,,770-423-9691,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,34.00995,-84.57675,2024-02-12,43840,2025-02-12 00:16:32 UTC,P,,,2011-03-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PMC Enterprises,240 Industrial Park Dr,Exit 185 off Interstate 75. Less than 3/4 mile off interstate,Forsyth,GA,31029,,,E,,Private,During business hours,,,,,,1,,,Non-Networked,,200-8,33.020179,-83.912616,2024-08-15,46291,2025-02-12 00:16:32 UTC,P,,,2021-01-05,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Vaden Nissan,10421 Abercorn St,,Savannah,GA,31419,,912-920-5480,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-8,31.98687,-81.13263,2024-02-12,46483,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Vaden Nissan,10421 Abercorn St,,Savannah,GA,31419,,912-920-5480,E,,Private,,,,,,,1,,,Non-Networked,,200-8,31.98687,-81.13263,2024-02-12,46484,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Vaden Nissan of Statesboro,686 Brannen St,,Statesboro,GA,30458,,912-681-4700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,32.423702,-81.791801,2024-02-12,46486,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Flowers Nissan,1630 E Jackson St,,Thomasville,GA,31792,,229-226-1106,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.857666,-83.950487,2024-02-12,46488,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Flowers Nissan,1630 E Jackson St,,Thomasville,GA,31792,,229-226-1106,E,,Private,,,,,,,1,,,Non-Networked,,200-9,30.857666,-83.950487,2024-02-12,46489,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Tenneson Nissan,535 Old Omega Rd,,Tifton,GA,31794,,229-382-7777,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.441223,-83.524911,2024-02-12,46490,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Tenneson Nissan,535 Old Omega Rd,,Tifton,GA,31794,,229-382-7777,E,,Private,,,,,,,1,,,Non-Networked,,200-9,31.441223,-83.524911,2024-02-12,46491,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Valdosta Nissan,3715 Inner Perimeter Rd,,Valdosta,GA,31602,,229-242-7325,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,30.88359,-83.26967,2024-02-12,46492,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Valdosta Nissan,3715 Inner Perimeter Rd,,Valdosta,GA,31602,,229-242-7325,E,,Private,,,,,,,1,,,Non-Networked,,200-8,30.88359,-83.26967,2024-02-12,46493,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Woody Folsom Nissan,1609 E 1st St,,Vidalia,GA,30474,,912-537-9079,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.210564,-82.391607,2024-02-12,46494,2025-02-12 00:16:32 UTC,P,,,2018-05-29,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Five Star Nissan - Albany,1100 E Oglethorpe Blvd,,Albany,GA,31705,,229-436-8807,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.57122,-84.125568,2024-02-12,46640,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Five Star Nissan - Albany,1100 E Oglethorpe Blvd,,Albany,GA,31705,,229-436-8807,E,,Private,,,,,,,1,,,Non-Networked,,200-9,31.57122,-84.125568,2024-02-12,46641,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton Garden Inn - Marietta,3045 Windy Hill Rd,,Atlanta,GA,30339,,770-953-8850,E,,Public,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,GPS,33.9064807,-84.4639319,2024-12-10,46642,2025-02-12 00:16:32 UTC,P,,,2012-02-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,,false,
ELEC,Nissan of Augusta,3300 Washington Rd,,Augusta,GA,30907,,706-854-1000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.515068,-82.067573,2024-02-12,46643,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan of Augusta,3300 Washington Rd,,Augusta,GA,30907,,706-854-1000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,33.515068,-82.067573,2024-02-12,46644,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Nissan of Athens,4735 Atlanta Hwy,,Athens,GA,30606,,706-549-6600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.940287,-83.49648,2024-02-12,46645,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan of Athens,4735 Atlanta Hwy,,Athens,GA,30606,,706-549-6600,E,,Private,,,,,,,1,,,Non-Networked,,200-8,33.940287,-83.49648,2024-02-12,46646,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Scott Evans Nissan,725 Bankhead Hwy,,Carrollton,GA,30117,,770-832-8222,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.58773,-85.05346,2024-02-12,46647,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Scott Evans Nissan,725 Bankhead Hwy,,Carrollton,GA,30117,,770-832-8222,E,,Private,,,,,,,1,,,Non-Networked,,200-8,33.58773,-85.05346,2024-02-12,46648,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Nissan Headquarters - Columbus,1725 Whittlesey Rd,,Columbus,GA,31904,,,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,32.539843,-84.965676,2024-02-12,46649,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Nissan Headquarters - Columbus,1725 Whittlesey Rd,,Columbus,GA,31904,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,32.539843,-84.965676,2024-02-12,46650,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Conyers Nissan,1420 Iris Dr,,Conyers,GA,30094,,,E,,Public - Call ahead,Dealership business hours; contact 770-922-7600 for more information,,,,,,1,,,Non-Networked,,GPS,33.66597615326003,-84.03435213491821,2024-02-12,46651,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Conyers Nissan,1420 Iris Dr,,Conyers,GA,30094,,,E,,Private,,,,,,,1,1,,Non-Networked,,GPS,33.66597615326003,-84.03435213491821,2024-02-12,46652,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772 J1772COMBO,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Butler Nissan,4500 Riverside Dr,,Macon,GA,31206,,478-781-8440,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.915302,-83.70634,2024-02-12,46659,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Childre Nissan,126 Roberson Mill Rd,,Milledgeville,GA,31061,,478-452-5535,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.10604,-83.25782,2024-02-12,46662,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Childre Nissan,126 Roberson Mill Rd,,Milledgeville,GA,31061,,478-452-5535,E,,Private,,,,,,,1,,,Non-Networked,,200-8,33.10604,-83.25782,2024-02-12,46663,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,One Atlantic Center,1201 W Peachtree St,Stations are located on the W Peachtree Rd side of the parking deck near the exit on level B2,Atlanta,GA,30309,,,E,,Private,Tenant and guest use only,,,,,,19,,,Non-Networked,,200-9,33.787208,-84.387453,2024-12-10,46991,2025-02-12 00:16:32 UTC,P,,,2012-05-15,,,,,J1772,US,,,,Privé,,private,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
CNG,Premier Transportation,323 Cash Memorial Blvd,,Forest Park,GA,30297,,404-675-1950,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.607933,-84.372205,2025-01-13,47234,2025-02-12 00:16:32 UTC,P,,,2014-04-14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,,
ELEC,1180 Peachtree Building,1180 Peachtree St NE,NW corner of Peachtree and 14th St. 14th floor of Peachtree building parking garage,Atlanta,GA,30309,,,E,,Private,Tenant and guest use only; pay lot,,,,,,4,,,Non-Networked,,200-9,33.787,-84.383549,2022-08-10,47246,2023-02-15 22:45:41 UTC,P,,,2012-06-06,,,,,J1772,US,,,,Privé,,private,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
LPG,Dixie LP Gas Inc,3711 Washington Rd,,Augusta,GA,30907,,706-863-1811,E,,Public,"8am-5pm M-F, 8am-12pm Sat",Cash M V,,,,,,,,,,200-9,33.514307,-82.083521,2024-12-10,47256,2025-02-12 00:16:32 UTC,P,,,2012-06-11,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,false,,,,,,,,HD,,
E85,Chevron - Jack's Corner,100 John E Howard Dr,I-75 and GA 247 Connector (Watson Blvd),Byron,GA,31008,,478-956-5818,E,,Public,"6am-11 pm M-F, 7am-11am Sat, 8am-10pm Sun",A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,GPS,32.6139,-83.7411,2024-09-12,47451,2025-02-12 00:16:32 UTC,P,,,2011-08-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,E30-E35,,,,,,,,,,,false,,,,,,,,MD,,
ELEC,Sutherlin Nissan - Mall of Georgia,3520 Highway 20,,Buford,GA,30519,,678-714-1885,E,,Private,,,,,,,1,,,Non-Networked,,GPS,34.075281,-83.98366,2024-02-12,48376,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Gwinnett Place Nissan,2555 Pleasant Hill Rd,,Duluth,GA,30096,,770-476-7771,E,,Private,,,,,,,1,,,Non-Networked,,200-8,33.96794,-84.14603,2024-02-12,48380,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Carriage Nissan,2400 Browns Bridge Rd,,Gainesville,GA,30504,,770-532-6335,E,,Private,,,,,,,1,,,Non-Networked,,200-8,34.275207,-83.85946,2024-02-12,48381,2025-02-12 00:16:32 UTC,P,,,2011-03-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Stone Mountain Nissan,4275 Highway 78,,Lilburn,GA,30047,,678-252-3100,E,,Private,,,,,,,1,,,Non-Networked,,200-8,33.83581,-84.07828,2024-02-12,48384,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,AutoNation Nissan - Thornton Road,811 Thornton Rd,,Lithia Springs,GA,30122,,770-674-6080,E,,Private,,,,,,,1,,,Non-Networked,,200-8,33.78405,-84.61276,2024-02-12,48385,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Nissan of Marietta,925 Cobb Pkwy S,,Marietta,GA,30060,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,33.92909,-84.50889,2024-09-12,48386,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Nissan South,6889 Jonesboro Rd,,Morrow,GA,30260,,770-968-1360,E,,Private,,,,,,,1,,,Non-Networked,,200-9,33.566938,-84.344405,2024-02-12,48387,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Nissan South Union City,4080 Jonesboro Rd,,Union City,GA,30291,,,E,,Private,,,,,,,1,,,Non-Networked,,200-8,33.56458,-84.52177,2024-02-12,48389,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Five Star Nissan,839 Warren Dr,,Warner Robins,GA,31088,,478-987-5030,E,,Private,,,,,,,1,,,Non-Networked,,GPS,32.555572,-83.66552,2024-02-12,48390,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
CNG,Waste Management - Atlanta East,1243 Beaver Ruin Rd,,Norcross,GA,30093,,,E,,Private,,,,B,3600,,,,,,,200-9,33.925633,-84.139811,2023-12-13,49544,2024-08-27 18:49:17 UTC,P,,,2012-12-21,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,,,,,,,,,,HD,,
CNG,Enmarket Travel Center,7002 GA Highway 21,"Station is at the corner of Highway 21 and O'Leary Rd, just south of I-95.",Port Wentworth,GA,31407,,912-964-1593,E,,Public - Credit card at all times,"24 hours daily; Also accepts MultiService, enPay, Enmarket Cash Card, Enmarket Business Advantage",A Comdata D EFS FleetOne FuelMan M TCH V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,32.189249,-81.192721,2025-01-13,49545,2025-02-12 00:16:32 UTC,P,,,2020-06-09,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,,
E85,Chevron - EZ Trip,3601 Atlanta Rd SE,Off I-285 at Exit 18 (Paces Ferry/Vinings),Smyrna,GA,30080,,770-805-8888,E,,Public,6am-12am daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,33.864975,-84.491965,2024-09-12,49557,2025-02-12 00:16:32 UTC,P,,,2012-12-01,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
ELEC,Dublin Nissan,2046 Veterans Blvd,,Dublin,GA,31021,,478-275-2660,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-9,32.54118,-82.953347,2024-02-12,49960,2025-02-12 00:16:32 UTC,P,,,2012-10-25,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Dublin Nissan,2046 Veterans Blvd,,Dublin,GA,31021,,478-275-2660,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.54118,-82.953347,2024-02-12,49961,2025-02-12 00:16:32 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Grainger Nissan,1550 Chatham Pkwy,,Garden City,GA,31408,,912-358-5858,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,32.075164,-81.158721,2024-02-12,49962,2025-02-12 00:16:32 UTC,P,,,2012-10-25,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Grainger Nissan,1550 Chatham Pkwy,,Garden City,GA,31408,,912-358-5858,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.075164,-81.158721,2024-02-12,49963,2025-02-12 00:16:32 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
LPG,U-Haul,1589 Broad St,Old Claussen Bakery Bldg,Augusta,GA,30904,,7067224396,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,33.48283,-81.986293,2025-05-12,50761,2025-05-12 16:14:03 UTC,P,,,2013-02-14,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,ACME QUICK_CONNECT,,,,,,,,false,,,,,,,,HD,,
LPG,AmeriGas,4262 Interstate Dr,,Macon,GA,31210,,478-474-3414,E,,Private - Fleet customers only,Contact AmeriGas to set up fueling arrangements,,,,,,,,,,,200-9,32.8308,-83.728631,2024-07-11,51357,2025-02-12 00:16:32 UTC,P,,,2013-04-16,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,,,,,,,,,HD,,
ELEC,Southface,241 Pine St NE,Located on the right side of the complex at the end of the driveway.,Atlanta,GA,30308,,,E,,Private,Member and staff use only,,,,,,1,,,Non-Networked,,200-8,33.767508,-84.38028,2025-01-13,51522,2025-02-12 00:16:32 UTC,P,,,2013-04-01,,,,,J1772,US,,,,Privé,,private,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,false,
LNG,Clean Energy - Albany,1540 Trailer Ln,,Albany,GA,31705,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,31.539253,-84.102677,2024-12-10,51606,2025-05-06 20:35:12 UTC,P,,,2014-10-31,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true,HD,,
CNG,City of Atlanta,1120 North Ave NW,,Atlanta,GA,30318,,,E,,Private - Government only,,,,B,3600,,,,,,,200-8,33.768283,-84.426533,2025-01-13,51607,2025-02-12 00:16:32 UTC,J,,,2016-01-11,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,31,,,,,,,,,,,B,3600,HD,,,,,,,,,false,,HD,,
